DateTime,Symbol,EventType,Price,EntryPrice,StopLoss,TakeProfit,ATR,Volume,Session,DayOfWeek,Hour,Minute,Day,Month,Year,RRR,Outcome,ResultPips
2024-03-01 12:00:00,EURUSD,BullishSweep,1.08101,1.08111,1.07893,1.0833,0.00121,4214,European,FRIDAY,12,0,1,3,2024,1.004587155963231,Win,21.899999999999142
2024-03-01 12:00:00,EURUSD,BearishEngulfing,1.08101,1.08101,1.08279,1.07923,0.00121,4214,European,FRIDAY,12,0,1,3,2024,1.0000000000001248,Win,-17.80000000000115
2024-03-01 12:00:00,EURUSD,HighVolumeBearish,1.08101,1.08101,1.08222,1.07919,0.00121,4214,European,FRIDAY,12,0,1,3,2024,1.504132231404986,Win,-18.199999999999328
2024-03-01 13:00:00,EURUSD,BullishEngulfing,1.08182,1.08182,1.07915,1.08449,0.00126,2734,European,FRIDAY,13,0,1,3,2024,1.0,Loss,-26.699999999999502
2024-03-01 14:00:00,EURUSD,BearishSweep,1.08125,1.08179,1.08332,1.08026,0.00129,2740,European,FRIDAY,14,0,1,3,2024,1.0,Win,-15.300000000000313
2024-03-01 15:00:00,EURUSD,HighVolumeBearish,1.08123,1.08123,1.08256,1.07923,0.00133,3860,European,FRIDAY,15,0,1,3,2024,1.5037593984961817,Loss,13.300000000000534
2024-03-01 17:00:00,EURUSD,BearishSweep,1.08346,1.08187,1.08538,1.07837,0.00182,4095,American,FRIDAY,17,0,1,3,2024,0.9971509971510417,Win,-35.00000000000058
2024-03-01 17:00:00,EURUSD,BullishBreakout,1.08346,1.08346,1.08114,1.08578,0.00182,4095,American,FRIDAY,17,0,1,3,2024,0.9999999999999043,Loss,-23.200000000000998
2024-03-01 17:00:00,EURUSD,HighVolumeBullish,1.08346,1.08346,1.08164,1.0862,0.00182,4095,American,FRIDAY,17,0,1,3,2024,1.505494505494358,Loss,-18.20000000000155
2024-03-01 22:00:00,EURUSD,BullishEMACross,1.08369,1.08369,1.08058,1.08784,0.00207,1265,American,FRIDAY,22,0,1,3,2024,1.334405144694517,Win,41.499999999998764
2024-03-01 22:00:00,EURUSD,Consolidation,1.08369,1.08466,1.08186,1.08747,0.00207,1265,American,FRIDAY,22,0,1,3,2024,1.003571428571452,Win,28.099999999999792
2024-03-01 22:00:00,EURUSD,LowVolumeNearResistance,1.08369,1.08369,1.0857,1.08067,0.00207,1265,American,FRIDAY,22,0,1,3,2024,1.5024875621890157,Win,-30.200000000000227
2024-03-01 23:00:00,EURUSD,Consolidation,1.08393,1.08466,1.0824,1.08692,0.00206,979,American,FRIDAY,23,0,1,3,2024,1.0000000000000981,Win,22.600000000001508
2024-03-01 23:00:00,EURUSD,LowVolumeNearResistance,1.08393,1.08393,1.08551,1.08156,0.00206,979,American,FRIDAY,23,0,1,3,2024,1.5000000000000702,Loss,15.799999999999148
2024-03-04 00:00:00,EURUSD,Consolidation,1.08383,1.08465,1.08269,1.08662,0.00202,803,Asian,MONDAY,0,0,4,3,2024,1.00510204081636,Loss,-19.599999999999618
2024-03-04 00:00:00,EURUSD,LowVolumeNearResistance,1.08383,1.08383,1.0854,1.08148,0.00202,803,Asian,MONDAY,0,0,4,3,2024,1.496815286624395,Win,-23.500000000000743
2024-03-04 01:00:00,EURUSD,Consolidation,1.0841,1.08474,1.08287,1.0866,0.00198,1041,Asian,MONDAY,1,0,4,3,2024,0.9946524064170774,Win,18.599999999999728
2024-03-04 01:00:00,EURUSD,LowVolumeNearResistance,1.0841,1.0841,1.0856,1.08186,0.00198,1041,Asian,MONDAY,1,0,4,3,2024,1.493333333333511,Win,-22.400000000000198
2024-03-04 02:00:00,EURUSD,BullishBreakout,1.08452,1.08452,1.08308,1.08596,0.0018,1899,Asian,MONDAY,2,0,4,3,2024,1.000000000000154,Loss,-14.399999999998858
2024-03-04 02:00:00,EURUSD,Consolidation,1.08452,1.0851,1.08291,1.08729,0.0018,1899,Asian,MONDAY,2,0,4,3,2024,1.0000000000001015,Win,21.900000000001363
2024-03-04 03:00:00,EURUSD,BearishEngulfing,1.08396,1.08396,1.08563,1.08229,0.00178,2194,Asian,MONDAY,3,0,4,3,2024,1.0,Loss,16.700000000000603
2024-03-04 03:00:00,EURUSD,Consolidation,1.08396,1.0851,1.08291,1.08728,0.00178,2194,Asian,MONDAY,3,0,4,3,2024,0.9954337899544092,Loss,-21.899999999999142
2024-03-04 04:00:00,EURUSD,Consolidation,1.08447,1.08509,1.08308,1.08709,0.00172,1717,Asian,MONDAY,4,0,4,3,2024,0.9950248756217477,Loss,-20.100000000000673
2024-03-04 05:00:00,EURUSD,Consolidation,1.08435,1.08508,1.08344,1.08671,0.00168,1094,Asian,MONDAY,5,0,4,3,2024,0.9939024390243506,Win,16.300000000000203
2024-03-04 05:00:00,EURUSD,LowVolumeNearResistance,1.08435,1.08435,1.0857,1.08233,0.00168,1094,Asian,MONDAY,5,0,4,3,2024,1.4962962962960258,Loss,13.500000000001844
2024-03-04 06:00:00,EURUSD,Consolidation,1.08432,1.08503,1.08349,1.08658,0.00147,801,Asian,MONDAY,6,0,4,3,2024,1.0064935064936937,Win,15.500000000001624
2024-03-04 06:00:00,EURUSD,LowVolumeNearResistance,1.08432,1.08432,1.08554,1.0825,0.00147,801,Asian,MONDAY,6,0,4,3,2024,1.491803278688471,Win,-18.199999999999328
2024-03-04 07:00:00,EURUSD,Consolidation,1.08439,1.08484,1.08357,1.08612,0.00107,912,Asian,MONDAY,7,0,4,3,2024,1.0078740157479076,Loss,-12.700000000001044
2024-03-04 07:00:00,EURUSD,LowVolumeNearResistance,1.08439,1.08439,1.08525,1.0831,0.00107,912,Asian,MONDAY,7,0,4,3,2024,1.499999999999871,Loss,8.60000000000083
2024-03-04 08:00:00,EURUSD,BullishBreakout,1.08464,1.08464,1.08406,1.08522,0.00097,1674,European,MONDAY,8,0,4,3,2024,1.0,Win,5.800000000000249
2024-03-04 08:00:00,EURUSD,Consolidation,1.08464,1.08492,1.08359,1.08626,0.00097,1674,European,MONDAY,8,0,4,3,2024,1.0075187969923631,Win,13.399999999998968
2024-03-04 09:00:00,EURUSD,BullishBreakout,1.08532,1.08532,1.08408,1.08656,0.00095,2414,European,MONDAY,9,0,4,3,2024,0.9999999999998209,Win,12.399999999999078
2024-03-04 10:00:00,EURUSD,BearishSweep,1.08443,1.08504,1.08647,1.0836,0.00105,3622,European,MONDAY,10,0,4,3,2024,1.0069930069930526,Win,-14.400000000001079
2024-03-04 10:00:00,EURUSD,BullishSweep,1.08443,1.08447,1.08298,1.08597,0.00105,3622,European,MONDAY,10,0,4,3,2024,1.0067114093960172,Win,15.000000000000568
2024-03-04 10:00:00,EURUSD,HighVolumeBearish,1.08443,1.08443,1.08548,1.08286,0.00105,3622,European,MONDAY,10,0,4,3,2024,1.4952380952381699,Win,-15.700000000000713
2024-03-04 15:00:00,EURUSD,HighVolumeBullish,1.08482,1.08482,1.08357,1.08669,0.00125,3310,European,MONDAY,15,0,4,3,2024,1.4960000000000626,Win,18.700000000000383
2024-03-04 16:00:00,EURUSD,BullishBreakout,1.08592,1.08592,1.08479,1.08705,0.00135,2948,American,MONDAY,16,0,4,3,2024,1.0,Loss,-11.300000000000754
2024-03-04 17:00:00,EURUSD,BullishBreakout,1.08627,1.08627,1.08517,1.08737,0.00136,2493,American,MONDAY,17,0,4,3,2024,0.9999999999997982,Win,10.999999999998789
2024-03-04 18:00:00,EURUSD,BearishSweep,1.08609,1.08589,1.0876,1.08418,0.00139,2198,American,MONDAY,18,0,4,3,2024,1.00000000000013,Loss,17.099999999998783
2024-03-04 20:00:00,EURUSD,LowVolumeNearResistance,1.08559,1.08559,1.0872,1.08318,0.00146,1134,American,MONDAY,20,0,4,3,2024,1.4968944099380055,Win,-24.100000000000232
2024-03-04 21:00:00,EURUSD,Consolidation,1.08561,1.08692,1.08518,1.08866,0.00145,1259,American,MONDAY,21,0,4,3,2024,0.9999999999998724,Loss,-17.400000000000748
2024-03-04 22:00:00,EURUSD,Consolidation,1.08552,1.08692,1.08518,1.08865,0.00144,1173,American,MONDAY,22,0,4,3,2024,0.9942528735630534,Loss,-17.400000000000748
2024-03-04 22:00:00,EURUSD,LowVolumeNearResistance,1.08552,1.08552,1.0868,1.08361,0.00144,1173,American,MONDAY,22,0,4,3,2024,1.492187500000122,Loss,12.799999999999478
2024-03-04 23:00:00,EURUSD,Consolidation,1.08554,1.08645,1.08515,1.08776,0.00137,733,American,MONDAY,23,0,4,3,2024,1.0076923076925297,Loss,-12.999999999998568
2024-03-04 23:00:00,EURUSD,LowVolumeNearResistance,1.08554,1.08554,1.08686,1.08356,0.00137,733,American,MONDAY,23,0,4,3,2024,1.4999999999999158,Loss,13.199999999999878
2024-03-05 00:00:00,EURUSD,Consolidation,1.08516,1.08626,1.08476,1.08777,0.00122,2651,Asian,TUESDAY,0,0,5,3,2024,1.006666666666562,Loss,-15.000000000000568
2024-03-05 01:00:00,EURUSD,Consolidation,1.08534,1.08613,1.08477,1.0875,0.00117,443,Asian,TUESDAY,1,0,5,3,2024,1.0073529411763553,Win,13.699999999998713
2024-03-05 01:00:00,EURUSD,LowVolumeNearResistance,1.08534,1.08534,1.08644,1.08369,0.00117,443,Asian,TUESDAY,1,0,5,3,2024,1.4999999999997982,Loss,11.000000000001009
2024-03-05 02:00:00,EURUSD,Consolidation,1.08525,1.08612,1.08478,1.08747,0.00112,1140,Asian,TUESDAY,2,0,5,3,2024,1.0074626865672136,Loss,-13.399999999998968
2024-03-05 02:00:00,EURUSD,LowVolumeNearResistance,1.08525,1.08525,1.08653,1.08333,0.00112,1140,Asian,TUESDAY,2,0,5,3,2024,1.5000000000001734,Loss,12.799999999999478
2024-03-05 03:00:00,EURUSD,BearishBreakout,1.08488,1.08488,1.0858,1.08396,0.00114,1692,Asian,TUESDAY,3,0,5,3,2024,1.0,Win,-9.200000000000319
2024-03-05 03:00:00,EURUSD,Consolidation,1.08488,1.08598,1.08446,1.08749,0.00114,1692,Asian,TUESDAY,3,0,5,3,2024,0.9934210526316818,Win,15.100000000001224
2024-03-05 04:00:00,EURUSD,Consolidation,1.08495,1.08595,1.08449,1.08741,0.00101,1598,Asian,TUESDAY,4,0,5,3,2024,1.0,Win,14.600000000000168
2024-03-05 05:00:00,EURUSD,Consolidation,1.08536,1.08594,1.0845,1.08738,0.00096,1032,Asian,TUESDAY,5,0,5,3,2024,1.000000000000154,Loss,-14.399999999998858
2024-03-05 05:00:00,EURUSD,LowVolumeNearResistance,1.08536,1.08536,1.08581,1.08469,0.00096,1032,Asian,TUESDAY,5,0,5,3,2024,1.488888888889799,Loss,4.499999999998394
2024-03-05 06:00:00,EURUSD,Consolidation,1.08501,1.08564,1.08452,1.08676,0.00083,867,Asian,TUESDAY,6,0,5,3,2024,1.0,Loss,-11.200000000000099
2024-03-05 06:00:00,EURUSD,LowVolumeNearResistance,1.08501,1.08501,1.08601,1.08351,0.00083,867,Asian,TUESDAY,6,0,5,3,2024,1.500000000000222,Win,-15.000000000000568
2024-03-05 07:00:00,EURUSD,Consolidation,1.08524,1.08559,1.08453,1.08664,0.00079,1156,Asian,TUESDAY,7,0,5,3,2024,0.9905660377357878,Win,10.499999999999954
2024-03-05 08:00:00,EURUSD,BearishBreakout,1.08461,1.08461,1.08523,1.08399,0.00077,1441,European,TUESDAY,8,0,5,3,2024,1.0000000000003582,Loss,6.199999999998429
2024-03-05 09:00:00,EURUSD,BullishSweep,1.0846,1.08463,1.08353,1.08573,0.0008,2537,European,TUESDAY,9,0,5,3,2024,1.0000000000002018,Loss,-10.999999999998789
2024-03-05 10:00:00,EURUSD,HighVolumeBullish,1.08465,1.08465,1.08381,1.08591,0.00084,3442,European,TUESDAY,10,0,5,3,2024,1.5000000000001321,Loss,-8.399999999999519
2024-03-05 11:00:00,EURUSD,BearishSweep,1.08509,1.08511,1.08617,1.08405,0.0009,2293,European,TUESDAY,11,0,5,3,2024,1.0,Win,-10.600000000000609
2024-03-05 15:00:00,EURUSD,BullishSweep,1.08457,1.08454,1.08345,1.08562,0.00098,3075,European,TUESDAY,15,0,5,3,2024,0.9908256880733347,Loss,-10.900000000000354
2024-03-05 15:00:00,EURUSD,HighVolumeBearish,1.08457,1.08457,1.08555,1.08309,0.00098,3075,European,TUESDAY,15,0,5,3,2024,1.5102040816326068,Win,-14.799999999999258
2024-03-05 16:00:00,EURUSD,BullishSweep,1.08449,1.08447,1.08321,1.08573,0.00109,3188,American,TUESDAY,16,0,5,3,2024,1.0,Loss,-12.600000000000389
2024-03-05 16:00:00,EURUSD,HighVolumeBearish,1.08449,1.08449,1.08558,1.08285,0.00109,3188,American,TUESDAY,16,0,5,3,2024,1.504587155963129,Win,-16.399999999998638
2024-03-05 17:00:00,EURUSD,BearishSweep,1.08709,1.08503,1.08848,1.08157,0.00134,3583,American,TUESDAY,17,0,5,3,2024,1.0028985507246566,Win,-34.600000000000186
2024-03-05 17:00:00,EURUSD,BullishBreakout,1.08709,1.08709,1.0846,1.08958,0.00134,3583,American,TUESDAY,17,0,5,3,2024,1.0000000000000893,Loss,-24.899999999998812
2024-03-05 17:00:00,EURUSD,HighVolumeBullish,1.08709,1.08709,1.08575,1.08911,0.00134,3583,American,TUESDAY,17,0,5,3,2024,1.5074626865673793,Loss,-13.399999999998968
2024-03-05 22:00:00,EURUSD,BullishSweep,1.0857,1.08552,1.08378,1.08726,0.00154,1524,American,TUESDAY,22,0,5,3,2024,0.9999999999998724,Win,17.399999999998528
2024-03-05 23:00:00,EURUSD,Consolidation,1.0856,1.08668,1.08457,1.0888,0.00147,769,American,TUESDAY,23,0,5,3,2024,1.0047393364928168,Loss,-21.100000000000563
2024-03-05 23:00:00,EURUSD,LowVolumeNearResistance,1.0856,1.0856,1.08683,1.08376,0.00147,769,American,TUESDAY,23,0,5,3,2024,1.4959349593493865,Win,-18.399999999998418
2024-03-06 00:00:00,EURUSD,BullishSweep,1.08561,1.08531,1.08348,1.08714,0.0015,954,Asian,WEDNESDAY,0,0,6,3,2024,1.0,Win,18.299999999999983
2024-03-06 00:00:00,EURUSD,Consolidation,1.08561,1.08625,1.08423,1.08827,0.0015,954,Asian,WEDNESDAY,0,0,6,3,2024,1.00000000000011,Win,20.200000000001328
2024-03-06 00:00:00,EURUSD,LowVolumeNearResistance,1.08561,1.08561,1.08691,1.08366,0.0015,954,Asian,WEDNESDAY,0,0,6,3,2024,1.4999999999998292,Win,-19.499999999998963
2024-03-06 01:00:00,EURUSD,Consolidation,1.08548,1.08615,1.08424,1.08805,0.00144,598,Asian,WEDNESDAY,1,0,6,3,2024,0.9947643979058407,Win,19.000000000000128
2024-03-06 01:00:00,EURUSD,LowVolumeNearResistance,1.08548,1.08548,1.08668,1.08368,0.00144,598,Asian,WEDNESDAY,1,0,6,3,2024,1.4999999999999074,Win,-18.000000000000238
2024-03-06 02:00:00,EURUSD,Consolidation,1.08493,1.08615,1.08424,1.08806,0.00145,1573,Asian,WEDNESDAY,2,0,6,3,2024,1.0000000000001164,Win,19.100000000000783
2024-03-06 03:00:00,EURUSD,BearishBreakout,1.08434,1.08434,1.08556,1.08312,0.00148,2077,Asian,WEDNESDAY,3,0,6,3,2024,1.0,Loss,12.199999999999989
2024-03-06 03:00:00,EURUSD,Consolidation,1.08434,1.08616,1.08385,1.08846,0.00148,2077,Asian,WEDNESDAY,3,0,6,3,2024,0.9956709956709674,Win,22.999999999999687
2024-03-06 04:00:00,EURUSD,Consolidation,1.08519,1.08612,1.08385,1.0884,0.00152,1980,Asian,WEDNESDAY,4,0,6,3,2024,1.0044052863436412,Loss,-22.699999999999942
2024-03-06 05:00:00,EURUSD,Consolidation,1.08501,1.08611,1.08386,1.08836,0.00145,1338,Asian,WEDNESDAY,5,0,6,3,2024,1.0000000000000986,Win,22.500000000000853
2024-03-06 06:00:00,EURUSD,Consolidation,1.08511,1.08579,1.08388,1.08769,0.00133,1380,Asian,WEDNESDAY,6,0,6,3,2024,0.9947643979057251,Loss,-19.100000000000783
2024-03-06 08:00:00,EURUSD,BullishBreakout,1.0859,1.0859,1.08518,1.08662,0.00097,1535,European,WEDNESDAY,8,0,6,3,2024,0.9999999999996916,Win,7.199999999998319
2024-03-06 09:00:00,EURUSD,BearishSweep,1.08615,1.08572,1.08727,1.08416,0.00098,2826,European,WEDNESDAY,9,0,6,3,2024,1.0064516129032683,Win,-15.600000000000058
2024-03-06 09:00:00,EURUSD,BullishBreakout,1.08615,1.08615,1.08532,1.08698,0.00098,2826,European,WEDNESDAY,9,0,6,3,2024,1.0000000000002676,Win,8.300000000001084
2024-03-06 10:00:00,EURUSD,BullishBreakout,1.08726,1.08726,1.08584,1.08868,0.00105,2782,European,WEDNESDAY,10,0,6,3,2024,1.0000000000001563,Win,14.200000000001989
2024-03-06 11:00:00,EURUSD,BullishBreakout,1.0876,1.0876,1.08661,1.08859,0.00107,2194,European,WEDNESDAY,11,0,6,3,2024,1.0000000000002243,Win,9.900000000000464
2024-03-06 12:00:00,EURUSD,BullishBreakout,1.08768,1.08768,1.087,1.08836,0.00104,1840,European,WEDNESDAY,12,0,6,3,2024,1.0,Loss,-6.800000000000139
2024-03-06 13:00:00,EURUSD,BearishEngulfing,1.08752,1.08752,1.08844,1.0866,0.00107,1551,European,WEDNESDAY,13,0,6,3,2024,1.0,Loss,9.200000000000319
2024-03-06 15:00:00,EURUSD,BullishBreakout,1.08843,1.08843,1.08705,1.08981,0.00121,4148,European,WEDNESDAY,15,0,6,3,2024,1.0,Loss,-13.799999999999368
2024-03-06 15:00:00,EURUSD,HighVolumeBullish,1.08843,1.08843,1.08722,1.09024,0.00121,4148,European,WEDNESDAY,15,0,6,3,2024,1.4958677685951975,Loss,-12.099999999999334
2024-03-06 16:00:00,EURUSD,BullishBreakout,1.08864,1.08864,1.0876,1.08968,0.0012,2997,American,WEDNESDAY,16,0,6,3,2024,0.9999999999997865,Win,10.399999999999299
2024-03-06 17:00:00,EURUSD,BullishBreakout,1.09045,1.09045,1.08787,1.09303,0.00141,3571,American,WEDNESDAY,17,0,6,3,2024,1.0,Win,25.800000000000267
2024-03-06 17:00:00,EURUSD,HighVolumeBullish,1.09045,1.09045,1.08904,1.09257,0.00141,3571,American,WEDNESDAY,17,0,6,3,2024,1.503546099290961,Win,21.200000000001218
2024-03-06 19:00:00,EURUSD,BearishSweep,1.09018,1.09095,1.0926,1.08929,0.00162,2595,American,WEDNESDAY,19,0,6,3,2024,1.006060606060646,Win,-16.599999999999948
2024-03-06 23:00:00,EURUSD,LowVolumeNearResistance,1.08984,1.08984,1.09107,1.088,0.00168,663,American,WEDNESDAY,23,0,6,3,2024,1.4959349593493865,Win,-18.399999999998418
2024-03-07 00:00:00,EURUSD,BullishSweep,1.08975,1.08971,1.08805,1.09136,0.00162,580,Asian,THURSDAY,0,0,7,3,2024,0.9939759036145521,Win,16.500000000001513
2024-03-07 00:00:00,EURUSD,Consolidation,1.08975,1.09105,1.08886,1.09325,0.00162,580,Asian,THURSDAY,0,0,7,3,2024,1.0045662100455903,Win,21.999999999999797
2024-03-07 00:00:00,EURUSD,LowVolumeNearResistance,1.08975,1.08975,1.09101,1.08786,0.00162,580,Asian,THURSDAY,0,0,7,3,2024,1.4999999999999118,Win,-18.899999999999473
2024-03-07 01:00:00,EURUSD,Consolidation,1.08988,1.09052,1.08886,1.09218,0.00157,517,Asian,THURSDAY,1,0,7,3,2024,1.0,Loss,-16.599999999999948
2024-03-07 01:00:00,EURUSD,LowVolumeNearResistance,1.08988,1.08988,1.09117,1.08794,0.00157,517,Asian,THURSDAY,1,0,7,3,2024,1.5038759689922734,Loss,12.900000000000134
2024-03-07 02:00:00,EURUSD,Consolidation,1.09024,1.09098,1.08886,1.0931,0.00159,1756,Asian,THURSDAY,2,0,7,3,2024,0.9999999999998953,Win,21.199999999998997
2024-03-07 03:00:00,EURUSD,BearishEngulfing,1.08972,1.08972,1.09146,1.08798,0.0016,2392,Asian,THURSDAY,3,0,7,3,2024,1.0,Loss,17.400000000000748
2024-03-07 03:00:00,EURUSD,Consolidation,1.08972,1.09098,1.08886,1.0931,0.0016,2392,Asian,THURSDAY,3,0,7,3,2024,0.9999999999998953,Loss,-21.200000000001218
2024-03-07 04:00:00,EURUSD,Consolidation,1.08978,1.09097,1.08887,1.09307,0.00154,1624,Asian,THURSDAY,4,0,7,3,2024,1.0,Win,20.999999999999908
2024-03-07 05:00:00,EURUSD,Consolidation,1.08999,1.09095,1.089,1.09289,0.00143,1109,Asian,THURSDAY,5,0,7,3,2024,0.9948717948716477,Win,19.399999999998307
2024-03-07 05:00:00,EURUSD,LowVolumeNearResistance,1.08999,1.08999,1.09083,1.08873,0.00143,1109,Asian,THURSDAY,5,0,7,3,2024,1.5000000000001321,Loss,8.399999999999519
2024-03-07 06:00:00,EURUSD,Consolidation,1.09029,1.09094,1.08901,1.09288,0.00142,1364,Asian,THURSDAY,6,0,7,3,2024,1.005181347150293,Loss,-19.299999999999873
2024-03-07 07:00:00,EURUSD,BearishEngulfing,1.08998,1.08998,1.0911,1.08886,0.00119,1348,Asian,THURSDAY,7,0,7,3,2024,1.0,Loss,11.200000000000099
2024-03-07 07:00:00,EURUSD,Consolidation,1.08998,1.09074,1.08905,1.09242,0.00119,1348,Asian,THURSDAY,7,0,7,3,2024,0.9940828402366475,Win,16.799999999999038
2024-03-07 08:00:00,EURUSD,Consolidation,1.0901,1.09071,1.08908,1.09235,0.00107,1467,European,THURSDAY,8,0,7,3,2024,1.0061349693250572,Win,16.399999999998638
2024-03-07 10:00:00,EURUSD,BullishSweep,1.08973,1.08939,1.08796,1.09082,0.00107,3206,European,THURSDAY,10,0,7,3,2024,0.9999999999998447,Win,14.299999999998203
2024-03-07 15:00:00,EURUSD,BullishSweep,1.08716,1.08914,1.08572,1.09255,0.00142,4108,European,THURSDAY,15,0,7,3,2024,0.9970760233917937,Win,34.09999999999913
2024-03-07 15:00:00,EURUSD,BearishEngulfing,1.08716,1.08716,1.09068,1.08364,0.00142,4108,European,THURSDAY,15,0,7,3,2024,0.9999999999999369,Win,-35.199999999999676
2024-03-07 15:00:00,EURUSD,BearishBreakout,1.08716,1.08716,1.08971,1.08461,0.00142,4108,European,THURSDAY,15,0,7,3,2024,0.999999999999913,Loss,25.500000000000522
2024-03-07 15:00:00,EURUSD,HighVolumeBearish,1.08716,1.08716,1.08858,1.08502,0.00142,4108,European,THURSDAY,15,0,7,3,2024,1.507042253520781,Loss,14.200000000001989
2024-03-07 16:00:00,EURUSD,BullishBreakout,1.09151,1.09151,1.08919,1.09383,0.00188,3918,American,THURSDAY,16,0,7,3,2024,1.0000000000000957,Loss,-23.199999999998777
2024-03-07 16:00:00,EURUSD,HighVolumeBullish,1.09151,1.09151,1.08963,1.09432,0.00188,3918,American,THURSDAY,16,0,7,3,2024,1.4946808510639127,Loss,-18.799999999998818
2024-03-07 17:00:00,EURUSD,BullishBreakout,1.09293,1.09293,1.09043,1.09543,0.00203,3079,American,THURSDAY,17,0,7,3,2024,1.0,Loss,-24.999999999999467
2024-03-07 18:00:00,EURUSD,BullishBreakout,1.09396,1.09396,1.09151,1.09641,0.00216,2764,American,THURSDAY,18,0,7,3,2024,1.0,Win,24.500000000000632
2024-03-07 20:00:00,EURUSD,BullishEngulfing,1.09417,1.09417,1.09194,1.0964,0.00224,1361,American,THURSDAY,20,0,7,3,2024,0.9999999999999004,Win,22.299999999999542
2024-03-07 20:00:00,EURUSD,BullishBreakout,1.09417,1.09417,1.09257,1.09577,0.00224,1361,American,THURSDAY,20,0,7,3,2024,0.9999999999998612,Win,15.999999999998238
2024-03-07 21:00:00,EURUSD,BullishBreakout,1.09463,1.09463,1.09283,1.09643,0.00227,1422,American,THURSDAY,21,0,7,3,2024,1.0,Loss,-18.000000000000238
2024-03-07 22:00:00,EURUSD,Consolidation,1.09465,1.09531,1.09193,1.09868,0.00229,1317,American,THURSDAY,22,0,7,3,2024,0.9970414201183895,Win,33.700000000000955
2024-03-07 23:00:00,EURUSD,Consolidation,1.09477,1.09529,1.09262,1.09795,0.00218,960,American,THURSDAY,23,0,7,3,2024,0.9962546816478326,Loss,-26.700000000001722
2024-03-07 23:00:00,EURUSD,LowVolumeNearResistance,1.09477,1.09477,1.09638,1.09236,0.00218,960,American,THURSDAY,23,0,7,3,2024,1.4968944099380055,Win,-24.100000000000232
2024-03-08 00:00:00,EURUSD,Consolidation,1.09453,1.09527,1.09316,1.09739,0.00212,1106,Asian,FRIDAY,0,0,8,3,2024,1.004739336492922,Win,21.200000000001218
2024-03-08 00:00:00,EURUSD,LowVolumeNearResistance,1.09453,1.09453,1.09633,1.09184,0.00212,1106,Asian,FRIDAY,0,0,8,3,2024,1.4944444444444698,Win,-26.900000000000812
2024-03-08 01:00:00,EURUSD,Consolidation,1.09503,1.09548,1.0936,1.09737,0.00207,473,Asian,FRIDAY,1,0,8,3,2024,1.0053191489360866,Win,18.899999999999473
2024-03-08 01:00:00,EURUSD,LowVolumeNearResistance,1.09503,1.09503,1.09619,1.09329,0.00207,473,Asian,FRIDAY,1,0,8,3,2024,1.4999999999998086,Loss,11.600000000000499
2024-03-08 02:00:00,EURUSD,Consolidation,1.09508,1.09592,1.09378,1.09806,0.002,1670,Asian,FRIDAY,2,0,8,3,2024,1.0,Loss,-21.400000000000308
2024-03-08 03:00:00,EURUSD,Consolidation,1.09475,1.09592,1.09392,1.09792,0.00199,1776,Asian,FRIDAY,3,0,8,3,2024,1.0,Win,20.000000000000018
2024-03-08 04:00:00,EURUSD,Consolidation,1.09451,1.09591,1.09393,1.0979,0.00197,1774,Asian,FRIDAY,4,0,8,3,2024,1.0050505050506506,Win,19.900000000001583
2024-03-08 05:00:00,EURUSD,Consolidation,1.09466,1.09586,1.09401,1.09771,0.0017,1200,Asian,FRIDAY,5,0,8,3,2024,0.99999999999988,Win,18.499999999999073
2024-03-08 05:00:00,EURUSD,LowVolumeNearResistance,1.09466,1.09466,1.0962,1.09235,0.0017,1200,Asian,FRIDAY,5,0,8,3,2024,1.4999999999999278,Win,-23.100000000000342
2024-03-08 06:00:00,EURUSD,BearishEngulfing,1.0945,1.0945,1.09546,1.09354,0.00121,1029,Asian,FRIDAY,6,0,8,3,2024,1.0,Win,-9.600000000000719
2024-03-08 06:00:00,EURUSD,Consolidation,1.0945,1.09576,1.09411,1.09742,0.00121,1029,Asian,FRIDAY,6,0,8,3,2024,1.0060606060605106,Loss,-16.500000000001513
2024-03-08 06:00:00,EURUSD,LowVolumeNearResistance,1.0945,1.0945,1.09559,1.09287,0.00121,1029,Asian,FRIDAY,6,0,8,3,2024,1.4954128440366674,Win,-16.300000000000203
2024-03-08 07:00:00,EURUSD,Consolidation,1.0946,1.09542,1.09415,1.0967,0.00101,1357,Asian,FRIDAY,7,0,8,3,2024,1.0078740157479076,Win,12.799999999999478
2024-03-08 08:00:00,EURUSD,Consolidation,1.09475,1.09519,1.09417,1.0962,0.00088,1724,European,FRIDAY,8,0,8,3,2024,0.9901960784313085,Win,10.099999999999554
2024-03-08 09:00:00,EURUSD,BearishSweep,1.09333,1.09472,1.09573,1.0937,0.00098,3672,European,FRIDAY,9,0,8,3,2024,1.0099009900988531,Win,-10.200000000000209
2024-03-08 09:00:00,EURUSD,BearishBreakout,1.09333,1.09333,1.095,1.09166,0.00098,3672,European,FRIDAY,9,0,8,3,2024,0.999999999999867,Win,-16.699999999998383
2024-03-08 09:00:00,EURUSD,HighVolumeBearish,1.09333,1.09333,1.09431,1.09187,0.00098,3672,European,FRIDAY,9,0,8,3,2024,1.4897959183673932,Win,-14.600000000000168
2024-03-08 10:00:00,EURUSD,BullishSweep,1.09354,1.0934,1.09213,1.09466,0.00099,3245,European,FRIDAY,10,0,8,3,2024,0.992125984252091,Win,12.600000000000389
